CodeString,Name,Keywords,ID,MasterID
NL_BoxCorrDim_50_ac_5.meanchr11,NL_BoxCorrDim_50_ac_5_meanchr11,"nonlinear,correlation,tstool,dimension",5233,926
NL_BoxCorrDim_50_ac_5.meanr12,NL_BoxCorrDim_50_ac_5_meanr12,"nonlinear,correlation,tstool,dimension",5234,926
NL_BoxCorrDim_50_ac_5.medianr12,NL_BoxCorrDim_50_ac_5_medianr12,"nonlinear,correlation,tstool,dimension",5235,926
NL_BoxCorrDim_50_ac_5.minr12,NL_BoxCorrDim_50_ac_5_minr12,"nonlinear,correlation,tstool,dimension",5236,926
NL_BoxCorrDim_50_ac_5.meanchr12,NL_BoxCorrDim_50_ac_5_meanchr12,"nonlinear,correlation,tstool,dimension",5237,926
NL_BoxCorrDim_50_ac_5.meanr13,NL_BoxCorrDim_50_ac_5_meanr13,"nonlinear,correlation,tstool,dimension",5238,926
NL_BoxCorrDim_50_ac_5.medianr13,NL_BoxCorrDim_50_ac_5_medianr13,"nonlinear,correlation,tstool,dimension",5239,926
NL_BoxCorrDim_50_ac_5.minr13,NL_BoxCorrDim_50_ac_5_minr13,"nonlinear,correlation,tstool,dimension",5240,926
NL_BoxCorrDim_50_ac_5.meanchr13,NL_BoxCorrDim_50_ac_5_meanchr13,"nonlinear,correlation,tstool,dimension",5241,926
NL_BoxCorrDim_50_ac_5.meanr14,NL_BoxCorrDim_50_ac_5_meanr14,"nonlinear,correlation,tstool,dimension",5242,926
NL_BoxCorrDim_50_ac_5.medianr14,NL_BoxCorrDim_50_ac_5_medianr14,"nonlinear,correlation,tstool,dimension",5243,926
NL_BoxCorrDim_50_ac_5.minr14,NL_BoxCorrDim_50_ac_5_minr14,"nonlinear,correlation,tstool,dimension",5244,926
NL_BoxCorrDim_50_ac_5.meanchr14,NL_BoxCorrDim_50_ac_5_meanchr14,"nonlinear,correlation,tstool,dimension",5245,926
NL_BoxCorrDim_50_ac_5.meanr15,NL_BoxCorrDim_50_ac_5_meanr15,"nonlinear,correlation,tstool,dimension",5246,926
NL_BoxCorrDim_50_ac_5.medianr15,NL_BoxCorrDim_50_ac_5_medianr15,"nonlinear,correlation,tstool,dimension",5247,926
NL_BoxCorrDim_50_ac_5.minr15,NL_BoxCorrDim_50_ac_5_minr15,"nonlinear,correlation,tstool,dimension",5248,926
NL_BoxCorrDim_50_ac_5.meanchr15,NL_BoxCorrDim_50_ac_5_meanchr15,"nonlinear,correlation,tstool,dimension",5249,926
NL_BoxCorrDim_50_ac_5.meanr16,NL_BoxCorrDim_50_ac_5_meanr16,"nonlinear,correlation,tstool,dimension",5250,926
NL_BoxCorrDim_50_ac_5.medianr16,NL_BoxCorrDim_50_ac_5_medianr16,"nonlinear,correlation,tstool,dimension",5251,926
NL_BoxCorrDim_50_ac_5.minr16,NL_BoxCorrDim_50_ac_5_minr16,"nonlinear,correlation,tstool,dimension",5252,926
NL_BoxCorrDim_50_ac_5.meanchr16,NL_BoxCorrDim_50_ac_5_meanchr16,"nonlinear,correlation,tstool,dimension",5253,926
NL_BoxCorrDim_50_ac_5.meanr17,NL_BoxCorrDim_50_ac_5_meanr17,"nonlinear,correlation,tstool,dimension",5254,926
NL_BoxCorrDim_50_ac_5.medianr17,NL_BoxCorrDim_50_ac_5_medianr17,"nonlinear,correlation,tstool,dimension",5255,926
NL_BoxCorrDim_50_ac_5.minr17,NL_BoxCorrDim_50_ac_5_minr17,"nonlinear,correlation,tstool,dimension",5256,926
NL_BoxCorrDim_50_ac_5.meanchr17,NL_BoxCorrDim_50_ac_5_meanchr17,"nonlinear,correlation,tstool,dimension",5257,926
NL_BoxCorrDim_50_ac_5.meanr18,NL_BoxCorrDim_50_ac_5_meanr18,"nonlinear,correlation,tstool,dimension",5258,926
NL_BoxCorrDim_50_ac_5.medianr18,NL_BoxCorrDim_50_ac_5_medianr18,"nonlinear,correlation,tstool,dimension",5259,926
NL_BoxCorrDim_50_ac_5.minr18,NL_BoxCorrDim_50_ac_5_minr18,"nonlinear,correlation,tstool,dimension",5260,926
NL_BoxCorrDim_50_ac_5.meanchr18,NL_BoxCorrDim_50_ac_5_meanchr18,"nonlinear,correlation,tstool,dimension",5261,926
NL_BoxCorrDim_50_ac_5.stdmean,NL_BoxCorrDim_50_ac_5_stdmean,"nonlinear,correlation,tstool,dimension",5262,926
NL_BoxCorrDim_50_ac_5.stdmedian,NL_BoxCorrDim_50_ac_5_stdmedian,"nonlinear,correlation,tstool,dimension",5263,926
NL_BoxCorrDim_50_ac_5.medianstretch,NL_BoxCorrDim_50_ac_5_medianstretch,"nonlinear,correlation,tstool,dimension",5264,926
NL_BoxCorrDim_50_ac_5.minstretch,NL_BoxCorrDim_50_ac_5_minstretch,"nonlinear,correlation,tstool,dimension",5265,926
NL_BoxCorrDim_50_ac_5.iqrstretch,NL_BoxCorrDim_50_ac_5_iqrstretch,"nonlinear,correlation,tstool,dimension",5266,926
NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar.robfit_a1,NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar_robfit_a1,"nonlinear,correlation,tstool,stochastic",5267,927
NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar.robfit_a2,NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar_robfit_a2,"nonlinear,correlation,tstool,stochastic",5268,927
NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar.robfit_sigrat,NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar_robfit_sigrat,"nonlinear,correlation,tstool,stochastic",5269,927
NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar.robfit_s,NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar_robfit_s,"nonlinear,correlation,tstool,stochastic",5270,927
NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar.robfit_sea1,NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar_robfit_sea1,"nonlinear,correlation,tstool,stochastic",5271,927
NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar.robfit_sea2,NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar_robfit_sea2,"nonlinear,correlation,tstool,stochastic",5272,927
NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar.robfitresmeanabs,NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar_robfitresmeanabs,"nonlinear,correlation,tstool,stochastic",5273,927
NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar.robfitresmeansq,NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar_robfitresmeansq,"nonlinear,correlation,tstool,stochastic",5274,927
NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar.robfitresac1,NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar_robfitresac1,"nonlinear,correlation,tstool,stochastic",5275,927
NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar.minlnr,NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar_minlnr,"nonlinear,correlation,tstool,stochastic",5276,927
NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar.minlnCr,NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar_minlnCr,"nonlinear,correlation,tstool,stochastic",5277,927
NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar.maxlnCr,NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar_maxlnCr,"nonlinear,correlation,tstool,stochastic",5278,927
NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar.rangelnCr,NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar_rangelnCr,"nonlinear,correlation,tstool,stochastic",5279,927
NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar.meanlnCr,NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar_meanlnCr,"nonlinear,correlation,tstool,stochastic",5280,927
NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar.robfit_a1,NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar_robfit_a1,"nonlinear,correlation,tstool,stochastic",5281,928
NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar.robfit_a2,NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar_robfit_a2,"nonlinear,correlation,tstool,stochastic",5282,928
NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar.robfit_sigrat,NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar_robfit_sigrat,"nonlinear,correlation,tstool,stochastic",5283,928
NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar.robfit_s,NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar_robfit_s,"nonlinear,correlation,tstool,stochastic",5284,928
NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar.robfit_sea1,NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar_robfit_sea1,"nonlinear,correlation,tstool,stochastic",5285,928
NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar.robfit_sea2,NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar_robfit_sea2,"nonlinear,correlation,tstool,stochastic",5286,928
NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar.robfitresmeanabs,NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar_robfitresmeanabs,"nonlinear,correlation,tstool,stochastic",5287,928
NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar.robfitresmeansq,NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar_robfitresmeansq,"nonlinear,correlation,tstool,stochastic",5288,928
NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar.robfitresac1,NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar_robfitresac1,"nonlinear,correlation,tstool,stochastic",5289,928
NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar.minlnr,NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar_minlnr,"nonlinear,correlation,tstool,stochastic",5290,928
NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar.minlnCr,NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar_minlnCr,"nonlinear,correlation,tstool,stochastic",5291,928
NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar.maxlnCr,NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar_maxlnCr,"nonlinear,correlation,tstool,stochastic",5292,928
NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar.rangelnCr,NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar_rangelnCr,"nonlinear,correlation,tstool,stochastic",5293,928
NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar.meanlnCr,NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar_meanlnCr,"nonlinear,correlation,tstool,stochastic",5294,928
TSTL_delaytime_01_1.tau1,TSTL_delaytime_01_1_tau1,"nonlinear,correlation,tstool,tau",5322,931
TSTL_delaytime_01_1.tau2,TSTL_delaytime_01_1_tau2,"nonlinear,correlation,tstool,tau",5323,931
TSTL_delaytime_01_1.tau3,TSTL_delaytime_01_1_tau3,"nonlinear,correlation,tstool,tau",5324,931
TSTL_delaytime_01_1.difftau12,TSTL_delaytime_01_1_difftau12,"nonlinear,correlation,tstool,tau",5325,931
TSTL_delaytime_01_1.difftau13,TSTL_delaytime_01_1_difftau13,"nonlinear,correlation,tstool,tau",5326,931
TSTL_delaytime_01_1.meantau,TSTL_delaytime_01_1_meantau,"nonlinear,correlation,tstool,tau",5327,931
TSTL_delaytime_01_1.stdtau,TSTL_delaytime_01_1_stdtau,"nonlinear,correlation,tstool,tau",5328,931
TSTL_delaytime_01_1.mintau,TSTL_delaytime_01_1_mintau,"nonlinear,correlation,tstool,tau",5329,931
TSTL_delaytime_01_1.maxtau,TSTL_delaytime_01_1_maxtau,"nonlinear,correlation,tstool,tau",5330,931
NL_TSTL_dimensions_50_ac_fnnmar.bc_meanm1,NL_TSTL_dimensions_50_ac_fnnmar_bc_meanm1,"nonlinear,tstool,scaling,dimension",5331,932
NL_TSTL_dimensions_50_ac_fnnmar.bc_meanm2,NL_TSTL_dimensions_50_ac_fnnmar_bc_meanm2,"nonlinear,tstool,scaling,dimension",5332,932
NL_TSTL_dimensions_50_ac_fnnmar.bc_meanm3,NL_TSTL_dimensions_50_ac_fnnmar_bc_meanm3,"nonlinear,tstool,scaling,dimension",5333,932
NL_TSTL_dimensions_50_ac_fnnmar.bc_meanmmax,NL_TSTL_dimensions_50_ac_fnnmar_bc_meanmmax,"nonlinear,tstool,scaling,dimension",5334,932
NL_TSTL_dimensions_50_ac_fnnmar.bc_minm1,NL_TSTL_dimensions_50_ac_fnnmar_bc_minm1,"nonlinear,tstool,scaling,dimension",5335,932
NL_TSTL_dimensions_50_ac_fnnmar.bc_minm2,NL_TSTL_dimensions_50_ac_fnnmar_bc_minm2,"nonlinear,tstool,scaling,dimension",5336,932
NL_TSTL_dimensions_50_ac_fnnmar.bc_minm3,NL_TSTL_dimensions_50_ac_fnnmar_bc_minm3,"nonlinear,tstool,scaling,dimension",5337,932
NL_TSTL_dimensions_50_ac_fnnmar.bc_minmmax,NL_TSTL_dimensions_50_ac_fnnmar_bc_minmmax,"nonlinear,tstool,scaling,dimension",5338,932
NL_TSTL_dimensions_50_ac_fnnmar.bc_mindiff,NL_TSTL_dimensions_50_ac_fnnmar_bc_mindiff,"nonlinear,tstool,scaling,dimension",5339,932
NL_TSTL_dimensions_50_ac_fnnmar.bc_meandiff,NL_TSTL_dimensions_50_ac_fnnmar_bc_meandiff,"nonlinear,tstool,scaling,dimension",5340,932
NL_TSTL_dimensions_50_ac_fnnmar.bc_lfitm1,NL_TSTL_dimensions_50_ac_fnnmar_bc_lfitm1,"nonlinear,tstool,scaling,dimension",5341,932
NL_TSTL_dimensions_50_ac_fnnmar.bc_lfitm2,NL_TSTL_dimensions_50_ac_fnnmar_bc_lfitm2,"nonlinear,tstool,scaling,dimension",5342,932
NL_TSTL_dimensions_50_ac_fnnmar.bc_lfitm3,NL_TSTL_dimensions_50_ac_fnnmar_bc_lfitm3,"nonlinear,tstool,scaling,dimension",5343,932
NL_TSTL_dimensions_50_ac_fnnmar.bc_lfitmmax,NL_TSTL_dimensions_50_ac_fnnmar_bc_lfitmmax,"nonlinear,tstool,scaling,dimension",5344,932
NL_TSTL_dimensions_50_ac_fnnmar.bc_lfitb1,NL_TSTL_dimensions_50_ac_fnnmar_bc_lfitb1,"nonlinear,tstool,scaling,dimension",5345,932
NL_TSTL_dimensions_50_ac_fnnmar.bc_lfitb2,NL_TSTL_dimensions_50_ac_fnnmar_bc_lfitb2,"nonlinear,tstool,scaling,dimension",5346,932
NL_TSTL_dimensions_50_ac_fnnmar.bc_lfitb3,NL_TSTL_dimensions_50_ac_fnnmar_bc_lfitb3,"nonlinear,tstool,scaling,dimension",5347,932
NL_TSTL_dimensions_50_ac_fnnmar.bc_lfitbmax,NL_TSTL_dimensions_50_ac_fnnmar_bc_lfitbmax,"nonlinear,tstool,scaling,dimension",5348,932
NL_TSTL_dimensions_50_ac_fnnmar.bc_lfitmeansqdev1,NL_TSTL_dimensions_50_ac_fnnmar_bc_lfitmeansqdev1,"nonlinear,tstool,scaling,dimension",5349,932
NL_TSTL_dimensions_50_ac_fnnmar.bc_lfitmeansqdev2,NL_TSTL_dimensions_50_ac_fnnmar_bc_lfitmeansqdev2,"nonlinear,tstool,scaling,dimension",5350,932
NL_TSTL_dimensions_50_ac_fnnmar.bc_lfitmeansqdev3,NL_TSTL_dimensions_50_ac_fnnmar_bc_lfitmeansqdev3,"nonlinear,tstool,scaling,dimension",5351,932
NL_TSTL_dimensions_50_ac_fnnmar.bc_lfitmeansqdevmax,NL_TSTL_dimensions_50_ac_fnnmar_bc_lfitmeansqdevmax,"nonlinear,tstool,scaling,dimension",5352,932
NL_TSTL_dimensions_50_ac_fnnmar.co_meanm1,NL_TSTL_dimensions_50_ac_fnnmar_co_meanm1,"nonlinear,tstool,scaling,dimension",5353,932
NL_TSTL_dimensions_50_ac_fnnmar.co_meanm2,NL_TSTL_dimensions_50_ac_fnnmar_co_meanm2,"nonlinear,tstool,scaling,dimension",5354,932
NL_TSTL_dimensions_50_ac_fnnmar.co_meanm3,NL_TSTL_dimensions_50_ac_fnnmar_co_meanm3,"nonlinear,tstool,scaling,dimension",5355,932
NL_TSTL_dimensions_50_ac_fnnmar.co_meanmmax,NL_TSTL_dimensions_50_ac_fnnmar_co_meanmmax,"nonlinear,tstool,scaling,dimension",5356,932
NL_TSTL_dimensions_50_ac_fnnmar.co_minm1,NL_TSTL_dimensions_50_ac_fnnmar_co_minm1,"nonlinear,tstool,scaling,dimension",5357,932
NL_TSTL_dimensions_50_ac_fnnmar.co_minm2,NL_TSTL_dimensions_50_ac_fnnmar_co_minm2,"nonlinear,tstool,scaling,dimension",5358,932
NL_TSTL_dimensions_50_ac_fnnmar.co_minm3,NL_TSTL_dimensions_50_ac_fnnmar_co_minm3,"nonlinear,tstool,scaling,dimension",5359,932
NL_TSTL_dimensions_50_ac_fnnmar.co_minmmax,NL_TSTL_dimensions_50_ac_fnnmar_co_minmmax,"nonlinear,tstool,scaling,dimension",5360,932
NL_TSTL_dimensions_50_ac_fnnmar.co_mindiff,NL_TSTL_dimensions_50_ac_fnnmar_co_mindiff,"nonlinear,tstool,scaling,dimension",5361,932
NL_TSTL_dimensions_50_ac_fnnmar.co_meandiff,NL_TSTL_dimensions_50_ac_fnnmar_co_meandiff,"nonlinear,tstool,scaling,dimension",5362,932
NL_TSTL_dimensions_50_ac_fnnmar.co_lfitm1,NL_TSTL_dimensions_50_ac_fnnmar_co_lfitm1,"nonlinear,tstool,scaling,dimension",5363,932
NL_TSTL_dimensions_50_ac_fnnmar.co_lfitm2,NL_TSTL_dimensions_50_ac_fnnmar_co_lfitm2,"nonlinear,tstool,scaling,dimension",5364,932
NL_TSTL_dimensions_50_ac_fnnmar.co_lfitm3,NL_TSTL_dimensions_50_ac_fnnmar_co_lfitm3,"nonlinear,tstool,scaling,dimension",5365,932
NL_TSTL_dimensions_50_ac_fnnmar.co_lfitmmax,NL_TSTL_dimensions_50_ac_fnnmar_co_lfitmmax,"nonlinear,tstool,scaling,dimension",5366,932
NL_TSTL_dimensions_50_ac_fnnmar.co_lfitb1,NL_TSTL_dimensions_50_ac_fnnmar_co_lfitb1,"nonlinear,tstool,scaling,dimension",5367,932
NL_TSTL_dimensions_50_ac_fnnmar.co_lfitb2,NL_TSTL_dimensions_50_ac_fnnmar_co_lfitb2,"nonlinear,tstool,scaling,dimension",5368,932
NL_TSTL_dimensions_50_ac_fnnmar.co_lfitb3,NL_TSTL_dimensions_50_ac_fnnmar_co_lfitb3,"nonlinear,tstool,scaling,dimension",5369,932
NL_TSTL_dimensions_50_ac_fnnmar.co_lfitbmax,NL_TSTL_dimensions_50_ac_fnnmar_co_lfitbmax,"nonlinear,tstool,scaling,dimension",5370,932
NL_TSTL_dimensions_50_ac_fnnmar.co_lfitmeansqdev1,NL_TSTL_dimensions_50_ac_fnnmar_co_lfitmeansqdev1,"nonlinear,tstool,scaling,dimension",5371,932
NL_TSTL_dimensions_50_ac_fnnmar.co_lfitmeansqdev2,NL_TSTL_dimensions_50_ac_fnnmar_co_lfitmeansqdev2,"nonlinear,tstool,scaling,dimension",5372,932
NL_TSTL_dimensions_50_ac_fnnmar.co_lfitmeansqdev3,NL_TSTL_dimensions_50_ac_fnnmar_co_lfitmeansqdev3,"nonlinear,tstool,scaling,dimension",5373,932
NL_TSTL_dimensions_50_ac_fnnmar.co_lfitmeansqdevmax,NL_TSTL_dimensions_50_ac_fnnmar_co_lfitmeansqdevmax,"nonlinear,tstool,scaling,dimension",5374,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m1_minbad,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m1_minbad,"nonlinear,tstool,scaling,dimension",5375,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m1_logrmin,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m1_logrmin,"nonlinear,tstool,scaling,dimension",5376,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m1_logrmax,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m1_logrmax,"nonlinear,tstool,scaling,dimension",5377,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m1_logrrange,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m1_logrrange,"nonlinear,tstool,scaling,dimension",5378,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m1_pgone,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m1_pgone,"nonlinear,tstool,scaling,dimension",5379,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m1_meanabsres,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m1_meanabsres,"nonlinear,tstool,scaling,dimension",5380,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m1_meansqres,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m1_meansqres,"nonlinear,tstool,scaling,dimension",5381,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m1_scaling_exp,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m1_scaling_exp,"nonlinear,tstool,scaling,dimension",5382,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m1_scaling_int,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m1_scaling_int,"nonlinear,tstool,scaling,dimension",5383,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m2_minbad,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m2_minbad,"nonlinear,tstool,scaling,dimension",5384,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m2_logrmin,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m2_logrmin,"nonlinear,tstool,scaling,dimension",5385,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m2_logrmax,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m2_logrmax,"nonlinear,tstool,scaling,dimension",5386,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m2_logrrange,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m2_logrrange,"nonlinear,tstool,scaling,dimension",5387,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m2_pgone,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m2_pgone,"nonlinear,tstool,scaling,dimension",5388,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m2_meanabsres,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m2_meanabsres,"nonlinear,tstool,scaling,dimension",5389,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m2_meansqres,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m2_meansqres,"nonlinear,tstool,scaling,dimension",5390,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m2_scaling_exp,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m2_scaling_exp,"nonlinear,tstool,scaling,dimension",5391,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m2_scaling_int,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m2_scaling_int,"nonlinear,tstool,scaling,dimension",5392,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m3_minbad,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m3_minbad,"nonlinear,tstool,scaling,dimension",5393,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m3_logrmin,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m3_logrmin,"nonlinear,tstool,scaling,dimension",5394,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m3_logrmax,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m3_logrmax,"nonlinear,tstool,scaling,dimension",5395,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m3_logrrange,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m3_logrrange,"nonlinear,tstool,scaling,dimension",5396,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m3_pgone,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m3_pgone,"nonlinear,tstool,scaling,dimension",5397,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m3_meanabsres,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m3_meanabsres,"nonlinear,tstool,scaling,dimension",5398,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m3_meansqres,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m3_meansqres,"nonlinear,tstool,scaling,dimension",5399,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m3_scaling_exp,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m3_scaling_exp,"nonlinear,tstool,scaling,dimension",5400,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_m3_scaling_int,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m3_scaling_int,"nonlinear,tstool,scaling,dimension",5401,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_mopt_minbad,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_mopt_minbad,"nonlinear,tstool,scaling,dimension",5402,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_mopt_logrmin,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_mopt_logrmin,"nonlinear,tstool,scaling,dimension",5403,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_mopt_logrmax,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_mopt_logrmax,"nonlinear,tstool,scaling,dimension",5404,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_mopt_logrrange,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_mopt_logrrange,"nonlinear,tstool,scaling,dimension",5405,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_mopt_pgone,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_mopt_pgone,"nonlinear,tstool,scaling,dimension",5406,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_mopt_meanabsres,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_mopt_meanabsres,"nonlinear,tstool,scaling,dimension",5407,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_mopt_meansqres,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_mopt_meansqres,"nonlinear,tstool,scaling,dimension",5408,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_mopt_scaling_exp,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_mopt_scaling_exp,"nonlinear,tstool,scaling,dimension",5409,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_bc_mopt_scaling_int,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_mopt_scaling_int,"nonlinear,tstool,scaling,dimension",5410,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_co_m1_minbad,NL_TSTL_dimensions_50_ac_fnnmar_scr_co_m1_minbad,"nonlinear,tstool,scaling,dimension",5411,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_co_m1_logrmin,NL_TSTL_dimensions_50_ac_fnnmar_scr_co_m1_logrmin,"nonlinear,tstool,scaling,dimension",5412,932
NL_TSTL_dimensions_50_ac_fnnmar.scr_co_m1_logrmax,NL_TSTL_dimensions_50_ac_fnnmar_scr_co_m1_logrmax,"nonlinear,tstool,scaling,dimension",5413,932
